RTO4_14354	None
RTO4_12387	GO:0005215
RTO4_12387	GO:0003735
RTO4_12387	GO:0006412
RTO4_13920	GO:0005515
RTO4_13920	GO:0030437
RTO4_13920	GO:0019005
RTO4_13920	GO:0005739
RTO4_13920	GO:0003674
RTO4_13920	GO:0007124
RTO4_13920	GO:0000082
RTO4_13920	GO:0031146
RTO4_13920	GO:0000751
RTO4_13920	GO:0006974
RTO4_13920	GO:0071406
RTO4_13920	GO:0000209
RTO4_13920	GO:0030674
RTO4_13920	GO:0004842
RTO4_13920	GO:0005634
RTO4_13920	GO:0000142
RTO4_13920	GO:0034976
RTO4_13920	GO:0005516
RTO4_13920	GO:0005737
RTO4_13920	GO:0006464
RTO4_13920	GO:0006508
RTO4_13920	GO:0006513
RTO4_13920	GO:0010506
RTO4_13920	GO:0014066
RTO4_13920	GO:0016020
RTO4_13920	GO:0016032
RTO4_13920	GO:0016567
RTO4_13920	GO:0019903
RTO4_13920	GO:0036312
RTO4_13920	GO:0001662
RTO4_13920	GO:0005829
RTO4_13920	GO:0006511
RTO4_13920	GO:0005575
RTO4_13920	GO:0005975
RTO4_13920	GO:0006006
RTO4_13920	GO:0035882
RTO4_13920	GO:0043053
RTO4_13920	GO:0071688
RTO4_12386	GO:0005524
RTO4_12386	GO:0006457
RTO4_12386	GO:0051082
RTO4_12386	GO:0044267
RTO4_12386	GO:0005832
RTO4_12386	GO:0036171
RTO4_12386	GO:0036180
RTO4_12386	GO:0035690
RTO4_12386	GO:0036170
RTO4_12386	GO:0009267
RTO4_12386	GO:0071216
RTO4_12386	GO:0097316
RTO4_12386	GO:0016465
RTO4_12386	GO:0030447
RTO4_12386	GO:0005875
RTO4_12386	GO:0007052
RTO4_12386	GO:0031122
RTO4_12386	GO:0005886
RTO4_12386	GO:0002199
RTO4_12386	GO:0005515
RTO4_12386	GO:0005576
RTO4_12386	GO:0005654
RTO4_12386	GO:0005737
RTO4_12386	GO:0005813
RTO4_12386	GO:0005829
RTO4_12386	GO:0005874
RTO4_12386	GO:0005913
RTO4_12386	GO:0005929
RTO4_12386	GO:0006458
RTO4_12386	GO:0007339
RTO4_12386	GO:0032212
RTO4_12386	GO:0034774
RTO4_12386	GO:0035578
RTO4_12386	GO:0042623
RTO4_12386	GO:0043312
RTO4_12386	GO:0044183
RTO4_12386	GO:0044297
RTO4_12386	GO:0045111
RTO4_12386	GO:0046931
RTO4_12386	GO:0050821
RTO4_12386	GO:0061077
RTO4_12386	GO:0070062
RTO4_12386	GO:0098609
RTO4_12386	GO:0098641
RTO4_12386	GO:1901998
RTO4_12386	GO:1904813
RTO4_12386	GO:1904851
RTO4_12386	GO:1904871
RTO4_12386	GO:1904874
RTO4_12386	GO:0000166
RTO4_12386	GO:0005856
RTO4_12386	GO:0042995
RTO4_12386	GO:0016020
RTO4_12386	GO:0009506
RTO4_12386	GO:0000003
RTO4_12386	GO:0002119
RTO4_12386	GO:0006898
RTO4_12386	GO:0009792
RTO4_12386	GO:0040011
RTO4_12386	GO:0040035
RTO4_12386	GO:0040039
RTO4_12099	GO:0005975
RTO4_12099	GO:0030246
RTO4_12099	GO:0004360
RTO4_12099	GO:1901137
RTO4_12099	GO:0005829
RTO4_12099	GO:0035690
RTO4_12099	GO:0030448
RTO4_12099	GO:0007163
RTO4_12099	GO:0006487
RTO4_12099	GO:0006042
RTO4_12099	GO:0034221
RTO4_12099	GO:0006031
RTO4_12099	GO:0006038
RTO4_12099	GO:0008152
RTO4_12099	GO:0030431
RTO4_12099	GO:0006002
RTO4_12099	GO:0006047
RTO4_12099	GO:0006048
RTO4_12099	GO:0006112
RTO4_12099	GO:0006541
RTO4_12099	GO:0032922
RTO4_12099	GO:0036498
RTO4_12099	GO:0070062
RTO4_12099	GO:0005515
RTO4_12099	GO:0008483
RTO4_12099	GO:0016597
RTO4_12099	GO:0016740
RTO4_12099	GO:0045719
RTO4_12099	GO:0048511
RTO4_12099	GO:0051289
RTO4_12099	GO:0005575
RTO4_12099	GO:0008150
RTO4_12099	GO:0003674
RTO4_12099	GO:0005737
RTO4_12099	GO:0000003
RTO4_12099	GO:0009792
RTO4_12099	GO:0002119
RTO4_12099	GO:0006915
RTO4_15781	GO:0005515
RTO4_15781	GO:0005634
RTO4_15781	GO:0072357
RTO4_15781	GO:0005829
RTO4_15781	GO:0072542
RTO4_15781	GO:0045842
RTO4_15781	GO:0043666
RTO4_15781	GO:0000077
RTO4_15781	GO:0004865
RTO4_15781	GO:0000164
RTO4_15781	GO:0007059
RTO4_15781	GO:0051457
RTO4_15781	GO:0016336
RTO4_15781	GO:0016334
RTO4_15781	GO:0008285
RTO4_15781	GO:0005694
RTO4_15781	GO:0005737
RTO4_15781	GO:0008150
RTO4_15781	GO:0019888
RTO4_15781	GO:0030234
RTO4_15781	GO:0035307
RTO4_15781	GO:0050790
RTO4_15781	GO:0070062
RTO4_15781	GO:0051301
RTO4_15781	GO:0007049
RTO4_15781	GO:0043086
RTO4_15781	GO:0043085
RTO4_15781	GO:0007067
RTO4_15781	GO:0000003
RTO4_15781	GO:0006898
RTO4_15781	GO:0009792
RTO4_15781	GO:0040011
RTO4_15781	GO:0040035
RTO4_10789	GO:0005515
RTO4_10789	GO:0003674
RTO4_10789	GO:0005575
RTO4_10789	GO:0008150
RTO4_10789	GO:0005739
RTO4_10789	GO:0016567
RTO4_10789	GO:0080008
RTO4_15401	None
RTO4_15779	GO:0005643
RTO4_15779	GO:0005737
RTO4_15779	GO:0005654
RTO4_15779	GO:0000776
RTO4_15779	GO:0033597
RTO4_15779	GO:0034399
RTO4_15779	GO:1990498
RTO4_15779	GO:0044732
RTO4_15779	GO:0000778
RTO4_15779	GO:0000790
RTO4_15779	GO:0010997
RTO4_15779	GO:1905318
RTO4_15779	GO:0051312
RTO4_15779	GO:0044774
RTO4_15779	GO:0007094
RTO4_15779	GO:1990492
RTO4_15779	GO:0034599
RTO4_15779	GO:0000070
RTO4_15779	GO:0009405
RTO4_15779	GO:0035690
RTO4_15779	GO:0044119
RTO4_15779	GO:0000278
RTO4_15779	GO:0005634
RTO4_15779	GO:0000922
RTO4_15779	GO:0005635
RTO4_15779	GO:0005828
RTO4_15779	GO:0005819
RTO4_15779	GO:0090266
RTO4_15779	GO:0005875
RTO4_15779	GO:1901673
RTO4_15779	GO:0072686
RTO4_15779	GO:0007346
RTO4_15779	GO:1990047
RTO4_15779	GO:0051276
RTO4_15779	GO:0000777
RTO4_15779	GO:0005515
RTO4_15779	GO:0005829
RTO4_15779	GO:0007062
RTO4_15779	GO:0007093
RTO4_15779	GO:0031145
RTO4_15779	GO:0042177
RTO4_15779	GO:0042787
RTO4_15779	GO:0042802
RTO4_15779	GO:0042803
RTO4_15779	GO:0043066
RTO4_15779	GO:0043161
RTO4_15779	GO:0045930
RTO4_15779	GO:0048471
RTO4_15779	GO:0051301
RTO4_15779	GO:0051436
RTO4_15779	GO:0051437
RTO4_15779	GO:0090267
RTO4_15779	GO:1904667
RTO4_15779	GO:0000775
RTO4_15779	GO:0005694
RTO4_15779	GO:0005856
RTO4_15779	GO:0007049
RTO4_15779	GO:0007067
RTO4_15779	GO:0045841
RTO4_15779	GO:0003674
RTO4_15779	GO:0005813
RTO4_15779	GO:0034059
RTO4_15779	GO:0045120
RTO4_15779	GO:0051233
RTO4_15779	GO:0051726
RTO4_15779	GO:0009792
RTO4_15779	GO:0040011
RTO4_15779	GO:0040035
RTO4_14643	None
RTO4_12077	GO:0003674
RTO4_12077	GO:0005575
RTO4_12077	GO:0008150
RTO4_14782	GO:0005515
RTO4_14782	GO:0016791
RTO4_14782	GO:1904359
RTO4_14782	GO:0005575
RTO4_14782	GO:0004721
RTO4_14782	GO:0071472
RTO4_14782	GO:0009408
RTO4_14782	GO:0005829
RTO4_14782	GO:0005886
RTO4_14782	GO:0030447
RTO4_14782	GO:0006470
RTO4_14782	GO:0008420
RTO4_14782	GO:0001933
RTO4_14782	GO:0005654
RTO4_14782	GO:0036498
RTO4_14782	GO:0046872
RTO4_14782	GO:2000134
RTO4_14782	GO:0003674
RTO4_14782	GO:0005634
RTO4_14782	GO:0008150
RTO4_14782	GO:0070062
RTO4_14782	GO:0006357
RTO4_14782	GO:0045665
RTO4_14782	GO:0016787
RTO4_14782	GO:0050768
RTO4_14782	GO:0016311
RTO4_14782	GO:0016020
RTO4_14782	GO:0019900
RTO4_14782	GO:0030274
RTO4_14782	GO:0030674
RTO4_14782	GO:0031430
RTO4_14782	GO:0031674
RTO4_14782	GO:0046662
RTO4_14782	GO:0018991
RTO4_9568	None
RTO4_9569	GO:0003723
RTO4_9569	GO:0005730
RTO4_9569	GO:0000932
RTO4_9569	GO:0046540
RTO4_9569	GO:1990726
RTO4_9569	GO:0005688
RTO4_9569	GO:0005732
RTO4_9569	GO:0000398
RTO4_9569	GO:0030490
RTO4_9569	GO:0005681
RTO4_9569	GO:0030532
RTO4_9569	GO:0005515
RTO4_9569	GO:0005654
RTO4_9569	GO:0005829
RTO4_9569	GO:0008033
RTO4_9569	GO:0008380
RTO4_9569	GO:0043928
RTO4_9569	GO:0070062
RTO4_9569	GO:0005634
RTO4_9569	GO:0005737
RTO4_9569	GO:0006364
RTO4_9569	GO:0006397
RTO4_9569	GO:0006402
RTO4_9569	GO:0030529
RTO4_9569	GO:0046982
RTO4_9569	GO:0002119
RTO4_9569	GO:0009792
RTO4_9569	GO:0010171
RTO4_9569	GO:0040002
RTO4_9569	GO:0040011
RTO4_11584	GO:0003676
RTO4_11584	GO:0000166
RTO4_11584	GO:0005575
RTO4_11584	GO:0008150
RTO4_11584	GO:0003713
RTO4_11584	GO:0003729
RTO4_11584	GO:0005654
RTO4_11584	GO:0031965
RTO4_11584	GO:0000346
RTO4_11584	GO:0071013
RTO4_11584	GO:0071011
RTO4_11584	GO:0000398
RTO4_11584	GO:0019233
RTO4_11584	GO:0005634
RTO4_11584	GO:0003697
RTO4_11584	GO:0003723
RTO4_11584	GO:0005681
RTO4_11584	GO:0005737
RTO4_11584	GO:0006397
RTO4_11584	GO:0006810
RTO4_11584	GO:0008380
RTO4_11584	GO:0051028
RTO4_11584	GO:0003674
RTO4_13672	None
RTO4_12020	GO:0020037
RTO4_12020	GO:0008047
RTO4_12020	GO:0005768
RTO4_12020	GO:0005783
RTO4_12020	GO:0032443
RTO4_12020	GO:0006696
RTO4_12020	GO:0005886
RTO4_12020	GO:0035100
RTO4_12020	GO:0012505
RTO4_12020	GO:0005496
RTO4_12020	GO:0005515
RTO4_12020	GO:0005789
RTO4_12020	GO:0016020
RTO4_12020	GO:0016021
RTO4_12020	GO:0035579
RTO4_12020	GO:0043312
RTO4_12020	GO:0070062
RTO4_12020	GO:0003707
RTO4_12020	GO:0005635
RTO4_12020	GO:0043401
RTO4_12020	GO:0008289
RTO4_12020	GO:0043231
RTO4_12020	GO:0008150
RTO4_12020	GO:0009535
RTO4_12020	GO:0005794
RTO4_12020	GO:0030424
RTO4_12020	GO:0007411
RTO4_16652	GO:0008081
RTO4_16652	GO:0046872
RTO4_16652	GO:0005634
RTO4_16652	GO:0005829
RTO4_16652	GO:0008150
RTO4_16652	GO:0003824
RTO4_16652	GO:0030431
RTO4_16652	GO:0005515
RTO4_16652	GO:0005739
RTO4_16652	GO:0070062
RTO4_16652	GO:0003674
RTO4_16652	GO:0005737
RTO4_16652	GO:0009507
RTO4_16652	GO:0000003
RTO4_14413	None
RTO4_14412	None
RTO4_10556	None
RTO4_14601	GO:0005525
RTO4_14601	GO:0005737
RTO4_14601	GO:0070787
RTO4_14601	GO:0030448
RTO4_14601	GO:0097308
RTO4_14601	GO:0072687
RTO4_14601	GO:0005881
RTO4_14601	GO:0032160
RTO4_14601	GO:0043332
RTO4_14601	GO:0001400
RTO4_14601	GO:0005619
RTO4_14601	GO:0000144
RTO4_14601	GO:0031105
RTO4_14601	GO:0005829
RTO4_14601	GO:0005628
RTO4_14601	GO:0005876
RTO4_14601	GO:0070273
RTO4_14601	GO:0005198
RTO4_14601	GO:0010314
RTO4_14601	GO:0000281
RTO4_14601	GO:0097271
RTO4_14601	GO:0045860
RTO4_14601	GO:0006033
RTO4_14601	GO:0000921
RTO4_14601	GO:0009405
RTO4_14601	GO:0005935
RTO4_14601	GO:0008105
RTO4_14601	GO:0005940
RTO4_14601	GO:0001410
RTO4_14601	GO:0040023
RTO4_14601	GO:0000399
RTO4_14601	GO:0032168
RTO4_14601	GO:0001411
RTO4_14601	GO:0030011
RTO4_14601	GO:0070783
RTO4_14601	GO:0007049
RTO4_14601	GO:0000915
RTO4_14601	GO:0061163
RTO4_14601	GO:0032186
RTO4_14601	GO:0010458
RTO4_14601	GO:0000082
RTO4_14601	GO:0000917
RTO4_14601	GO:0030428
RTO4_14601	GO:0016020
RTO4_14601	GO:0051301
RTO4_14601	GO:0000166
RTO4_12092	GO:0003677
RTO4_12092	GO:0000786
RTO4_12092	GO:0005634
RTO4_12092	GO:0046982
RTO4_10175	GO:0003700
RTO4_10175	GO:0006355
RTO4_10175	GO:0043565
RTO4_10175	GO:0005515
RTO4_16052	None
RTO4_16045	None
RTO4_16046	GO:0008080
RTO4_16046	GO:0005634
RTO4_16046	GO:0005829
RTO4_16046	GO:0008150
RTO4_16046	GO:0004145
RTO4_16046	GO:0005515
RTO4_16046	GO:0005737
RTO4_16046	GO:0009447
RTO4_16046	GO:0019809
RTO4_16046	GO:0032918
RTO4_16046	GO:0032919
RTO4_16046	GO:0032920
RTO4_16046	GO:0042802
RTO4_16046	GO:0046204
RTO4_16046	GO:0046208
RTO4_16046	GO:0070062
RTO4_16046	GO:0003333
RTO4_16046	GO:0005886
RTO4_16046	GO:0005887
RTO4_16046	GO:0005903
RTO4_16046	GO:0006814
RTO4_16046	GO:0006865
RTO4_16046	GO:0007565
RTO4_16046	GO:0014047
RTO4_16046	GO:0015171
RTO4_16046	GO:0015293
RTO4_16046	GO:0021987
RTO4_16046	GO:0030424
RTO4_16046	GO:0030425
RTO4_16046	GO:0031460
RTO4_16046	GO:0032328
RTO4_16046	GO:0034198
RTO4_16046	GO:0042383
RTO4_16046	GO:0043025
RTO4_16046	GO:0071260
RTO4_16046	GO:0001525
RTO4_16046	GO:0005622
RTO4_16046	GO:0006596
RTO4_16046	GO:0042127
RTO4_16046	GO:0005254
RTO4_16046	GO:0006811
RTO4_16046	GO:0006821
RTO4_16046	GO:0008271
RTO4_16046	GO:0008272
RTO4_16046	GO:0015106
RTO4_16046	GO:0015108
RTO4_16046	GO:0015116
RTO4_16046	GO:0015301
RTO4_16046	GO:0015701
RTO4_16046	GO:0016021
RTO4_16046	GO:0016323
RTO4_16046	GO:0019531
RTO4_16046	GO:0019532
RTO4_16046	GO:0042391
RTO4_16046	GO:0050428
RTO4_16046	GO:0051453
RTO4_16046	GO:1902358
RTO4_16046	GO:1902476
RTO4_16046	GO:0001504
RTO4_16046	GO:0005283
RTO4_16046	GO:0005290
RTO4_16046	GO:0006867
RTO4_16046	GO:0006868
RTO4_16046	GO:0015175
RTO4_16046	GO:0015179
RTO4_16046	GO:0015182
RTO4_16046	GO:0015186
RTO4_16046	GO:0015804
RTO4_16046	GO:0015817
RTO4_16046	GO:0089709
RTO4_16046	GO:0008215
RTO4_16046	GO:0008216
RTO4_16046	GO:0016740
RTO4_16046	GO:0016746
RTO4_16046	GO:0006595
RTO4_16046	GO:0006598
RTO4_16046	GO:0009507
RTO4_16053	None
RTO4_9964	GO:0005622
RTO4_9964	GO:0006396
RTO4_9964	GO:0036180
RTO4_9964	GO:0009267
RTO4_9964	GO:0036170
RTO4_9964	GO:0071216
RTO4_9964	GO:0005575
RTO4_9964	GO:0003674
RTO4_9964	GO:0030515
RTO4_9964	GO:0034388
RTO4_9964	GO:0032040
RTO4_9964	GO:0000472
RTO4_9964	GO:0000447
RTO4_9964	GO:0000480
RTO4_9964	GO:0030447
RTO4_9964	GO:0000462
RTO4_9964	GO:0022008
RTO4_9964	GO:0040018
RTO4_9964	GO:0005654
RTO4_9964	GO:0005730
RTO4_9964	GO:0006364
RTO4_9964	GO:0005634
RTO4_9964	GO:0030686
RTO4_9964	GO:0042254
RTO4_9964	GO:0030529
RTO4_15247	GO:0005515
RTO4_15247	GO:0005634
RTO4_15247	GO:0044732
RTO4_15247	GO:0005829
RTO4_15247	GO:0003674
RTO4_15247	GO:0008150
RTO4_15247	GO:0005737
RTO4_15247	GO:0005654
RTO4_15247	GO:0043161
RTO4_15247	GO:0034657
RTO4_15247	GO:0045721
RTO4_15247	GO:0000003
RTO4_15247	GO:0007049
RTO4_15247	GO:0008340
RTO4_15247	GO:0009792
RTO4_14614	None
RTO4_13793	GO:0003676
RTO4_13793	GO:0000413
RTO4_13793	GO:0003755
RTO4_13793	GO:0006457
RTO4_13793	GO:0000166
RTO4_13793	GO:0044732
RTO4_13793	GO:0000790
RTO4_13793	GO:1901407
RTO4_13793	GO:0003729
RTO4_13793	GO:0071013
RTO4_13793	GO:0000398
RTO4_13793	GO:0071011
RTO4_13793	GO:0022008
RTO4_13793	GO:0005654
RTO4_13793	GO:0005829
RTO4_13793	GO:0003723
RTO4_13793	GO:0005634
RTO4_13793	GO:0016853
RTO4_13793	GO:0000003
RTO4_13793	GO:0002119
RTO4_13793	GO:0009792
RTO4_13793	GO:0040007
RTO4_13793	GO:0040035
RTO4_14612	GO:0005525
RTO4_14612	GO:0007264
RTO4_14612	GO:0006184
RTO4_14612	GO:0007165
RTO4_14612	GO:0016020
RTO4_14612	GO:0005622
RTO4_14612	GO:0015031
RTO4_14612	GO:0003924
RTO4_14612	GO:0006886
RTO4_14612	GO:0006913
RTO4_14612	GO:0005634
RTO4_14612	GO:0000131
RTO4_14612	GO:0005934
RTO4_14612	GO:0005886
RTO4_14612	GO:0031521
RTO4_14612	GO:0035690
RTO4_14612	GO:0070787
RTO4_14612	GO:0006893
RTO4_14612	GO:0009306
RTO4_14612	GO:0006906
RTO4_14612	GO:0006903
RTO4_14612	GO:0006887
RTO4_14612	GO:0031321
RTO4_14612	GO:0006914
RTO4_14612	GO:0007107
RTO4_14612	GO:0005783
RTO4_14612	GO:0043332
RTO4_14612	GO:0005741
RTO4_14612	GO:0005935
RTO4_14612	GO:0030133
RTO4_14612	GO:0031982
RTO4_14612	GO:0016192
RTO4_14612	GO:0032482
RTO4_14612	GO:0008021
RTO4_14612	GO:0045202
RTO4_14612	GO:0055037
RTO4_14612	GO:0043025
RTO4_14612	GO:0008582
RTO4_14612	GO:0030431
RTO4_14612	GO:0000086
RTO4_14612	GO:0000139
RTO4_14612	GO:0005515
RTO4_14612	GO:0005813
RTO4_14612	GO:0005814
RTO4_14612	GO:0005929
RTO4_14612	GO:0006904
RTO4_14612	GO:0007409
RTO4_14612	GO:0014069
RTO4_14612	GO:0017137
RTO4_14612	GO:0019003
RTO4_14612	GO:0019901
RTO4_14612	GO:0030140
RTO4_14612	GO:0030659
RTO4_14612	GO:0030670
RTO4_14612	GO:0031012
RTO4_14612	GO:0031489
RTO4_14612	GO:0032588
RTO4_14612	GO:0032869
RTO4_14612	GO:0036064
RTO4_14612	GO:0043197
RTO4_14612	GO:0045335
RTO4_14612	GO:0048169
RTO4_14612	GO:0048210
RTO4_14612	GO:0051223
RTO4_14612	GO:0055038
RTO4_14612	GO:0061024
RTO4_14612	GO:0070062
RTO4_14612	GO:0072659
RTO4_14612	GO:0097546
RTO4_14612	GO:0097711
RTO4_14612	GO:0097730
RTO4_14612	GO:0098969
RTO4_14612	GO:0005102
RTO4_14612	GO:0005654
RTO4_14612	GO:0005739
RTO4_14612	GO:0005778
RTO4_14612	GO:0016604
RTO4_14612	GO:0019882
RTO4_14612	GO:0030911
RTO4_14612	GO:0031346
RTO4_14612	GO:0034332
RTO4_14612	GO:0043231
RTO4_14612	GO:0045046
RTO4_14612	GO:0048471
RTO4_14612	GO:0051286
RTO4_14612	GO:0051461
RTO4_14612	GO:0000166
RTO4_14612	GO:0005737
RTO4_14612	GO:0005768
RTO4_14612	GO:0005794
RTO4_14612	GO:0005856
RTO4_14612	GO:0006810
RTO4_14612	GO:0030030
RTO4_14612	GO:0030425
RTO4_14612	GO:0031410
RTO4_14612	GO:0032880
RTO4_14612	GO:0042995
RTO4_14612	GO:0030658
RTO4_14612	GO:0005789
RTO4_14612	GO:0006888
RTO4_14612	GO:0005773
RTO4_14612	GO:0005774
RTO4_14612	GO:0009506
RTO4_14612	GO:0000003
RTO4_14612	GO:0010008
RTO4_14612	GO:0016324
RTO4_14612	GO:0030538
RTO4_14612	GO:0045179
RTO4_14612	GO:0006915
RTO4_14612	GO:0009792
RTO4_14612	GO:0040039
RTO4_14612	GO:0048477
RTO4_14612	GO:0071688
RTO4_15208	GO:0005515
RTO4_8884	GO:0003677
RTO4_8884	GO:0005524
RTO4_8884	GO:0006281
RTO4_8884	GO:0008094
RTO4_8884	GO:0006259
RTO4_8884	GO:0000166
RTO4_8884	GO:0003684
RTO4_8884	GO:0000724
RTO4_8884	GO:0006312
RTO4_8884	GO:0005634
RTO4_8884	GO:1990426
RTO4_8884	GO:0035861
RTO4_8884	GO:0005635
RTO4_8884	GO:0030998
RTO4_8884	GO:0000775
RTO4_8884	GO:0000150
RTO4_8884	GO:0003697
RTO4_8884	GO:0003690
RTO4_8884	GO:0016887
RTO4_8884	GO:1905334
RTO4_8884	GO:0036166
RTO4_8884	GO:0042148
RTO4_8884	GO:1990918
RTO4_8884	GO:0044182
RTO4_8884	GO:1900429
RTO4_8884	GO:0007533
RTO4_8884	GO:0000723
RTO4_8884	GO:0000722
RTO4_8884	GO:0000709
RTO4_8884	GO:0030491
RTO4_8884	GO:0030447
RTO4_8884	GO:0017111
RTO4_8884	GO:0007294
RTO4_8884	GO:0048477
RTO4_8884	GO:0008298
RTO4_8884	GO:0009951
RTO4_8884	GO:0030717
RTO4_8884	GO:0009949
RTO4_8884	GO:0006310
RTO4_8884	GO:0006302
RTO4_8884	GO:0007143
RTO4_8884	GO:0045003
RTO4_8884	GO:0005515
RTO4_8884	GO:0031000
RTO4_8884	GO:0010569
RTO4_8884	GO:0000228
RTO4_8884	GO:0000400
RTO4_8884	GO:0000730
RTO4_8884	GO:0000731
RTO4_8884	GO:0000732
RTO4_8884	GO:0000784
RTO4_8884	GO:0000785
RTO4_8884	GO:0000790
RTO4_8884	GO:0000793
RTO4_8884	GO:0000794
RTO4_8884	GO:0000800
RTO4_8884	GO:0001932
RTO4_8884	GO:0003682
RTO4_8884	GO:0005654
RTO4_8884	GO:0005730
RTO4_8884	GO:0005737
RTO4_8884	GO:0005739
RTO4_8884	GO:0005759
RTO4_8884	GO:0005815
RTO4_8884	GO:0005829
RTO4_8884	GO:0006268
RTO4_8884	GO:0006974
RTO4_8884	GO:0007126
RTO4_8884	GO:0007131
RTO4_8884	GO:0008022
RTO4_8884	GO:0009636
RTO4_8884	GO:0010165
RTO4_8884	GO:0010833
RTO4_8884	GO:0016605
RTO4_8884	GO:0031297
RTO4_8884	GO:0036297
RTO4_8884	GO:0042493
RTO4_8884	GO:0042802
RTO4_8884	GO:0043142
RTO4_8884	GO:0048471
RTO4_8884	GO:0051106
RTO4_8884	GO:0051260
RTO4_8884	GO:0070182
RTO4_8884	GO:0070192
RTO4_8884	GO:0071479
RTO4_8884	GO:0071480
RTO4_8884	GO:0072711
RTO4_8884	GO:0072719
RTO4_8884	GO:0072757
RTO4_8884	GO:1904631
RTO4_8884	GO:1990414
RTO4_8884	GO:0004520
RTO4_8884	GO:0000795
RTO4_8884	GO:0005856
RTO4_8884	GO:0010212
RTO4_8884	GO:0032200
RTO4_8884	GO:0071312
RTO4_8884	GO:0005694
RTO4_8884	GO:0009792
RTO4_8884	GO:0010032
RTO4_8884	GO:0017151
RTO4_8884	GO:0042771
RTO4_8884	GO:0043066
RTO4_8884	GO:0043073
RTO4_8884	GO:0006915
RTO4_8884	GO:0033554
RTO4_8884	GO:0035188
RTO4_8884	GO:0045132
RTO4_14617	GO:0006629
RTO4_14617	GO:0046486
RTO4_14617	GO:0004806
RTO4_14617	GO:0000324
RTO4_14617	GO:0005811
RTO4_14617	GO:0016021
RTO4_14617	GO:0004771
RTO4_14617	GO:0044255
RTO4_14617	GO:0016125
RTO4_14617	GO:0003674
RTO4_14617	GO:0005575
RTO4_14617	GO:0032504
RTO4_14617	GO:0016298
RTO4_14617	GO:0005615
RTO4_14617	GO:0016788
RTO4_14617	GO:0048812
RTO4_14617	GO:0070328
RTO4_14617	GO:0042632
RTO4_14617	GO:0031410
RTO4_14617	GO:0007586
RTO4_14617	GO:0005576
RTO4_14617	GO:0005739
RTO4_14617	GO:0006108
RTO4_14617	GO:0006641
RTO4_14617	GO:0008289
RTO4_14617	GO:0016042
RTO4_14617	GO:0016615
RTO4_14617	GO:0055114
RTO4_14617	GO:0004465
RTO4_14617	GO:0044241
RTO4_14617	GO:0000902
RTO4_14617	GO:0001650
RTO4_14617	GO:0001816
RTO4_14617	GO:0005764
RTO4_14617	GO:0006898
RTO4_14617	GO:0006954
RTO4_14617	GO:0008283
RTO4_14617	GO:0030324
RTO4_14617	GO:0043202
RTO4_14617	GO:0043231
RTO4_14617	GO:0048771
RTO4_14617	GO:0048873
RTO4_14617	GO:0070062
RTO4_14617	GO:0006631
RTO4_14617	GO:0016787
RTO4_14617	GO:0008150
RTO4_14617	GO:0016020
RTO4_14617	GO:0005737
RTO4_14617	GO:0008340
RTO4_14617	GO:0010508
RTO4_14617	GO:0016239
RTO4_14617	GO:0019433
RTO4_14617	GO:0019915
RTO4_14617	GO:0050829
RTO4_14617	GO:0045132
RTO4_9021	GO:0006950
RTO4_9021	GO:0016021
RTO4_9021	GO:0003674
RTO4_9021	GO:0005886
RTO4_9021	GO:0015886
RTO4_9021	GO:0000324
RTO4_9021	GO:0016020
RTO4_9021	GO:0006810
RTO4_9021	GO:0008150
RTO4_9021	GO:0005783
RTO4_14566	None
RTO4_9220	GO:0004639
RTO4_9220	GO:0006164
RTO4_9220	GO:0004435
RTO4_9220	GO:0006629
RTO4_9220	GO:0007165
RTO4_9220	GO:0035556
RTO4_9220	GO:0006139
RTO4_9220	GO:0005524
RTO4_9220	GO:0005634
RTO4_9220	GO:0005829
RTO4_9220	GO:0046084
RTO4_9220	GO:0006189
RTO4_9220	GO:0006106
RTO4_9220	GO:0016874
RTO4_9220	GO:0004638
RTO4_9220	GO:0000166
RTO4_9220	GO:0005737
RTO4_9220	GO:0009507
RTO4_9220	GO:0009570
RTO4_14380	None
RTO4_9242	None
RTO4_9061	None
RTO4_13622	GO:0046331
RTO4_13622	GO:0016021
RTO4_13622	GO:0005515
RTO4_13622	GO:0005575
RTO4_13622	GO:0008150
RTO4_13622	GO:0016020
RTO4_13622	GO:0009507
RTO4_13622	GO:0005794
RTO4_13622	GO:0005739
RTO4_10996	GO:0046872
RTO4_10372	None
RTO4_15297	GO:0016021
RTO4_15297	GO:0055085
RTO4_10270	None
RTO4_10146	GO:0005575
RTO4_10146	GO:0003674
RTO4_10146	GO:0008150
RTO4_13350	GO:0016787
RTO4_13350	GO:0005829
RTO4_13350	GO:0005777
RTO4_13350	GO:0008413
RTO4_13350	GO:0006281
RTO4_13350	GO:0000287
RTO4_13350	GO:0003674
RTO4_13350	GO:0003986
RTO4_13350	GO:0005102
RTO4_13350	GO:0005782
RTO4_13350	GO:0008150
RTO4_13350	GO:0009132
RTO4_13350	GO:0015938
RTO4_13350	GO:0016289
RTO4_13350	GO:0030145
RTO4_13350	GO:0030515
RTO4_13350	GO:0044255
RTO4_13350	GO:0046356
RTO4_13350	GO:0050873
RTO4_13350	GO:0003723
RTO4_13350	GO:0016818
RTO4_13350	GO:0046872
RTO4_13350	GO:0015936
RTO4_13350	GO:0016462
RTO4_13350	GO:0005739
RTO4_13350	GO:0009507
RTO4_13350	GO:0004778
